yearel,myoutcomenext,difshare
1984,0,-.0402932
1988,1,.2680129
1988,0,-.2680129
1992,1,.2617469
1992,0,-.2617469
1994,1,.1756653
1994,0,-.1756653
1996,1,.3430595
1996,0,-.3430595
1996,0,-.6074173
1952,1,.0048801
1952,0,-.0048801
1954,1,.0837671
1954,0,-.0837671
1954,0,-.5287225
1956,1,.1332487
1956,0,-.1332487
1956,0,-.5534856
1958,1,.0583225
1958,0,-.0583225
1958,0,-.5107753
1960,1,.1004741
1960,0,-.1004741
1962,1,.1079943
1962,0,-.1079943
1964,1,.0134164
1964,0,-.0134164
1966,1,.1666851
1966,0,-.1666851
1968,1,.1963373
1968,0,-.1963373
1970,1,.0889073
1970,0,-.0889073
1972,0,.1251558
1972,0,-.1251558
1974,1,.0840796
1974,0,-.0840796
1974,0,-.5245016
1976,1,.158756
1976,0,-.158756
1976,0,-.4833737
1978,0,.067064
1978,1,-.067064
1980,1,.0228725
1980,0,-.0228725
1982,1,.0679453
1982,0,-.0679453
1982,0,-.5142018
1984,1,.250211
1984,0,-.250211
1986,1,.2039543
1986,0,-.2039543
1988,1,.3621882
1988,0,-.3621882
1990,1,.2759111
1990,0,-.2759111
1990,0,-.584235
1990,0,-.6019124
1992,1,.3024657
1992,0,-.3024657
1992,0,-.6058339
1994,1,.7966451
1994,0,-.7966451
1994,0,-.8275697
1996,1,.4687775
1996,0,-.4687775
1996,0,-.6928837
1992,0,.0484511
1992,0,-.0484511
1992,0,-.4711893
1992,0,-.482262
1994,1,.0760484
1994,0,-.0760484
1994,0,-.5117856
1996,1,.2961475
1996,0,-.2961475
1996,0,-.6283652
1964,1,.198233
1964,0,-.198233
1966,1,.3151064
1966,0,-.3151064
1968,1,.186765
1968,0,-.186765
1968,0,-.5268146
1968,0,-.5708902
1970,1,.3438002
1970,0,-.3438002
1970,0,-.4742436
1972,1,.5870017
1972,0,-.5870017
1972,0,-.7084997
1974,1,.225266
1974,0,-.225266
1974,0,-.5591676
1976,1,.2503834
1976,0,-.2503834
1978,1,.2787154
1978,0,-.2787154
1980,1,.8954095
1980,0,-.8954095
1982,0,.2331908
1982,0,-.2331908
1982,0,-.5977241
1984,1,.0200265
1984,0,-.0200265
1988,1,.1929902
1988,0,-.1929902
1988,0,-.5850478
1992,1,.2340823
1992,0,-.2340823
1992,0,-.5711791
1994,1,.3462495
1994,0,-.3462495
1996,1,.3060487
1996,0,-.3060487
1996,0,-.628796
1964,1,.250778
1964,0,-.250778
1964,0,-.5991603
1966,1,.0929749
1966,0,-.0929749
1968,1,.2115346
1968,0,-.2115346
1968,0,-.44929
1970,1,.357906
1970,0,-.357906
1970,0,-.4828038
1972,1,.1337333
1972,0,-.1337333
1972,0,-.5144497
1972,0,-.5458815
1974,1,.3221785
1974,0,-.3221785
1976,0,.1520942
1976,0,-.1520942
1978,1,.0800168
1978,0,-.0800168
1980,0,.2390641
1980,0,-.2390641
1980,0,-.5821683
1980,0,-.6023288
1982,0,.0083902
1982,0,-.0083902
1984,1,.2177923
1984,0,-.2177923
1984,0,-.5923805
1986,1,.3339735
1986,0,-.3339735
1988,0,.8849092
1988,0,-.8849092
1990,0,.0257823
1990,0,-.0257823
1992,1,.0156522
1992,0,-.0156522
1992,0,-.4810758
1992,0,-.4886323
1992,0,-.4890531
1994,1,.4715741
1994,0,-.4715741
1996,1,.2779801
1996,0,-.2779801
1996,0,-.6199978
1954,1,.9999106
1954,0,-.9999106
1968,1,.8239878
1968,0,-.8239878
1968,0,-.9000209
1970,0,.7826408
1970,0,-.7826408
1972,1,.5498591
1972,0,-.5498591
1972,0,-.7301013
1972,0,-.7429352
1974,1,.917677
1974,0,-.917677
1974,0,-.9588159
1976,1,.9794347
1976,0,-.9794347
1982,1,.9251794
1982,0,-.9251794
1984,1,.9241419
1984,0,-.9241419
1986,1,.6113397
1986,0,-.6113397
1988,0,.9216235
1988,0,-.9216235
1990,1,.4745804
1990,0,-.4745804
1992,1,.2296945
1992,0,-.2296945
1992,0,-.5801463
1994,0,.2719849
1994,0,-.2719849
1996,1,.0309134
1996,0,-.0309134
1996,0,-.4924101
1996,0,-.4942153
1946,1,.7614827
1946,0,-.7614827
1948,0,.699646
1948,0,-.699646
1950,1,.8742622
1950,0,-.8742622
1956,1,.4682344
1956,0,-.4682344
1964,1,.1800715
1964,0,-.1800715
1964,0,-.5768619
1966,1,.1734128
1966,1,-.1734128
1968,1,.70703
1968,0,-.70703
1968,0,-.7343408
1970,1,.6947135
1970,0,-.6947135
1970,0,-.816604
1972,0,.3959279
1972,0,-.3959279
1972,0,-.6910966
1974,1,.9950843
1974,0,-.9950843
1974,0,-.9975038
1976,1,.6076491
1976,0,-.6076491
1980,1,.9587996
1980,0,-.9587996
1986,1,.5499128
1986,0,-.5499128
1988,1,.923234
1988,0,-.923234
1992,1,.3946991
1992,0,-.3946991
1992,0,-.6606056
1996,1,.0169706
1996,0,-.0169706
1996,0,-.4813742
1964,1,.0597444
1964,0,-.0597444
1968,1,.3342177
1968,0,-.3342177
1968,0,-.4437356
1968,0,-.4856694
1968,0,-.5524235
1968,0,-.5583559
1970,1,.5183036
1970,0,-.5183036
1972,1,.4976163
1972,0,-.4976163
1972,0,-.7279591
1974,0,.9998758
1974,0,-.9998758
1974,0,-.9998758
1974,0,-.9998758
1974,0,-.9998758
1974,0,-.9998758
1974,0,-.9998758
1978,1,.9368289
1978,0,-.9368289
1980,1,.8825129
1980,0,-.8825129
1982,1,.6243902
1982,0,-.6243902
1982,0,-.7958021
1984,1,.9176804
1984,0,-.9176804
1986,1,.578089
1986,0,-.578089
1988,0,.2982017
1988,0,-.2982017
1988,0,-.633114
1990,0,.3428162
1990,0,-.3428162
1992,1,.3364888
1992,0,-.3364888
1992,0,-.6313249
1994,1,.0100788
1994,0,-.0100788
1996,1,.1348603
1996,0,-.1348603
1996,0,-.5447839
1996,0,-.5478398
1948,1,.6469756
1948,0,-.6469756
1964,1,.211272
1964,0,-.211272
1966,1,.2688301
1966,0,-.2688301
1968,1,.2976784
1968,0,-.2976784
1968,0,-.4825214
1970,1,.2241715
1970,0,-.2241715
1970,0,-.5778877
1972,1,.2416331
1972,0,-.2416331
1972,0,-.5721301
1972,0,-.5855106
1972,0,-.5882925
1974,1,.1564991
1974,0,-.1564991
1974,0,-.5497885
1974,0,-.5591612
1976,1,.1398553
1976,0,-.1398553
1976,0,-.5605041
1978,0,.2341388
1978,0,-.2341388
1980,0,.039807
1980,0,-.039807
1980,0,-.4883499
1980,0,-.4961964
1980,0,-.5029896
1982,1,.0683427
1982,0,-.0683427
1982,0,-.5284394
1984,1,.1976378
1984,0,-.1976378
1984,0,-.5913705
1984,0,-.5954622
1986,1,.4567446
1986,0,-.4567446
1986,0,-.7249031
1988,1,.3358812
1988,0,-.3358812
1988,0,-.6600958
1990,0,.8686092
1990,0,-.8686092
1990,0,-.9162276
1992,1,.0733417
1992,0,-.0733417
1992,0,-.5073888
1992,0,-.5134063
1994,1,.581491
1994,0,-.581491
1996,1,.4364135
1996,0,-.4364135
1996,0,-.7005601
1996,0,-.7012666
1946,0,.4547712
1946,0,-.4547712
1952,1,.4509541
1952,0,-.4509541
1954,1,.5782903
1954,0,-.5782903
1964,0,.1910625
1964,0,-.1910625
1966,1,.2871894
1966,0,-.2871894
1968,1,.5465165
1968,0,-.5465165
1968,0,-.7449101
1968,0,-.752985
1972,1,.7082853
1972,0,-.7082853
1972,0,-.8370329
1974,1,.8454044
1974,0,-.8454044
1974,0,-.8838047
1974,0,-.9096784
1974,0,-.9097033
1974,0,-.9097033
1978,1,.8985012
1978,0,-.8985012
1978,0,-.9159265
1980,1,.4690943
1980,0,-.4690943
1980,0,-.7130933
1980,0,-.7207057
1982,1,.9366571
1982,0,-.9366571
1984,0,.9358948
1984,0,-.9358948
1986,1,.1954031
1986,0,-.1954031
1988,1,.361941
1988,0,-.361941
1988,0,-.670359
1990,0,.4106933
1990,0,-.4106933
1992,1,.5212755
1992,0,-.5212755
1992,0,-.635058
1992,0,-.6398501
1992,0,-.68479
1992,0,-.6894616
1994,1,.5387775
1994,0,-.5387775
1996,1,.4402657
1996,0,-.4402657
1996,0,-.6954623
1946,0,.84767
1946,0,-.84767
1948,1,.7672694
1948,0,-.7672694
1952,1,.7468537
1952,0,-.7468537
1954,1,.8324767
1954,0,-.8324767
1956,1,.6013296
1956,0,-.6013296
1960,0,.5831509
1960,0,-.5831509
1966,0,.425975
1966,0,-.425975
1968,1,.6103088
1968,0,-.6103088
1968,0,-.6971045
1968,0,-.7349886
1970,1,.7641076
1970,0,-.7641076
1970,0,-.7946768
1970,0,-.8351618
1946,1,.8818353
1946,0,-.8818353
1948,1,.7418723
1948,0,-.7418723
1956,1,.3175152
1956,0,-.3175152
1956,0,-.6587109
1956,0,-.6587226
1956,0,-.6587226
1958,1,.7267327
1958,0,-.7267327
1960,0,.3456199
1960,0,-.3456199
1954,1,.9998974
1954,0,-.9998974
1968,0,.3775102
1968,0,-.3775102
1974,1,.8119199
1974,0,-.8119199
1976,0,.3771255
1976,0,-.3771255
1982,1,.2962977
1982,0,-.2962977
1984,1,.9440929
1984,0,-.9440929
1986,0,.2843934
1986,0,-.2843934
1990,0,.2861072
1990,0,-.2861072
1992,1,.3965897
1992,0,-.3965897
1994,0,.0680521
1994,0,-.0680521
1996,0,.0844522
1996,0,-.0844522
1996,0,-.4991025
1974,0,.1779307
1974,0,-.1779307
1976,0,.7276605
1976,0,-.7276605
1976,0,-.8637587
1978,1,.0246812
1978,0,-.0246812
1980,0,.5802131
1980,0,-.5802131
1982,0,.0771448
1982,0,-.0771448
1984,1,.0562537
1984,0,-.0562537
1984,0,-.3564559
1986,1,.514705
1986,0,-.514705
1986,0,-.7566736
1988,0,.6691605
1988,0,-.6691605
1990,1,.2082971
1990,0,-.2082971
1992,1,.4832762
1992,0,-.4832762
1994,0,.1476422
1994,0,-.1476422
1996,1,.0469167
1996,0,-.0469167
1948,1,.3728234
1948,0,-.3728234
1952,1,.1192261
1952,0,-.1192261
1954,1,.9998667
1954,0,-.9998667
1956,0,.2270634
1956,0,-.2270634
1962,1,.3869039
1962,0,-.3869039
1964,0,.0948721
1964,0,-.0948721
1966,1,.0628629
1966,0,-.0628629
1968,1,.3424727
1968,0,-.3424727
1970,1,.3340031
1970,0,-.3340031
1972,1,.5457841
1972,0,-.5457841
1974,0,.0365179
1974,0,-.0365179
1978,0,.5688701
1978,0,-.5688701
1982,0,.3193135
1982,0,-.3193135
1986,1,.596065
1986,0,-.596065
1988,1,.4938121
1988,0,-.4938121
1990,0,.4100337
1990,0,-.4100337
1992,1,.0301525
1992,0,-.0301525
1992,0,-.4770108
1994,0,.3543194
1994,0,-.3543194
1996,1,.1385395
1996,0,-.1385395
1996,0,-.5327182
1996,0,-.5567012
1948,1,.755085
1948,0,-.755085
1954,1,.9999224
1954,0,-.9999224
1962,0,.5491683
1962,0,-.5491683
1966,0,.2998182
1966,0,-.2998182
1982,1,.3114641
1982,0,-.3114641
1984,1,.9579401
1984,0,-.9579401
1986,1,.6201754
1986,0,-.6201754
1986,0,-.7032715
1988,1,.3838838
1988,0,-.3838838
1990,0,.4474861
1990,0,-.4474861
1992,1,.0467334
1992,0,-.0467334
1994,1,.0361232
1994,0,-.0361232
1996,1,.270057
1996,0,-.270057
1946,1,.7394826
1946,0,-.7394826
1946,0,-.8172035
1948,1,.738923
1948,0,-.738923
1952,1,.5931232
1952,0,-.5931232
1952,0,-.7699274
1954,1,.9999421
1954,0,-.9999421
1954,0,-.9999421
1958,0,.0208561
1958,0,-.0208561
1960,0,.6539737
1960,0,-.6539737
1946,1,.6946484
1946,0,-.6946484
1952,0,.0136548
1952,1,-.0136548
1954,1,.0149761
1954,0,-.0149761
1956,1,.127015
1956,0,-.127015
1958,1,.1756757
1958,0,-.1756757
1960,1,.1685267
1960,0,-.1685267
1962,1,.6382116
1962,0,-.6382116
1968,1,.6931336
1968,0,-.6931336
1970,0,.6033968
1970,0,-.6033968
1978,1,.2652395
1978,0,-.2652395
1980,1,.2241939
1980,0,-.2241939
1982,0,.4892883
1982,0,-.4892883
1986,1,.2750031
1986,0,-.2750031
1988,1,.3376561
1988,0,-.3376561
1990,1,.0446927
1990,0,-.0446927
1992,0,.0813185
1992,0,-.0813185
1992,0,-.4793686
1994,1,.2320628
1994,0,-.2320628
1996,1,.4514542
1996,0,-.4514542
1948,1,.8228962
1948,0,-.8228962
1960,1,.6495726
1960,0,-.6495726
1964,1,.4536248
1964,0,-.4536248
1966,1,.5251583
1966,0,-.5251583
1978,0,.6349993
1978,0,-.6349993
1980,0,.4118873
1980,0,-.4118873
1982,0,.2341395
1982,0,-.2341395
1986,1,.9887149
1986,0,-.9887149
1988,0,.9947705
1988,0,-.9947705
1990,1,.1386576
1990,0,-.1386576
1992,1,.4691179
1992,0,-.4691179
1994,0,.2265747
1994,0,-.2265747
1996,1,.1895571
1996,0,-.1895571
1956,1,.7914737
1956,0,-.7914737
1962,1,.1519074
1962,0,-.1519074
1964,1,.3144751
1964,0,-.3144751
1968,0,.5779207
1968,0,-.5779207
1972,0,.6406437
1972,0,-.6406437
1980,1,.5406535
1980,0,-.5406535
1982,0,.6822922
1982,0,-.6822922
1990,0,.4530158
1990,0,-.4530158
1992,1,.1857781
1992,0,-.1857781
1994,1,.1530128
1994,0,-.1530128
1996,1,.223913
1996,0,-.223913
1946,1,.4380878
1946,0,-.4380878
1948,0,.6204487
1948,0,-.6204487
1950,1,.6426564
1950,0,-.6426564
1952,0,.3207478
1952,0,-.3207478
1956,1,.2184318
1956,0,-.2184318
1960,1,.409887
1960,0,-.409887
1962,1,.2896261
1962,0,-.2896261
1964,1,.2784053
1964,0,-.2784053
1968,1,.0568276
1968,0,-.0568276
1968,0,-.5282025
1970,1,.1554541
1970,0,-.1554541
1972,1,.1183135
1972,0,-.1183135
1974,0,.3636654
1974,0,-.3636654
1978,1,.4624425
1978,0,-.4624425
1980,1,.3153151
1980,0,-.3153151
1982,1,.3388273
1982,0,-.3388273
1984,0,.2956862
1984,0,-.2956862
1988,1,.0031587
1988,0,-.0031587
1990,0,.1182779
1990,0,-.1182779
1990,0,-.5590488
1992,0,.1351299
1992,0,-.1351299
1946,0,.2259842
1946,0,-.2259842
1948,1,.4129741
1948,0,-.4129741
1950,1,.5306484
1950,0,-.5306484
1956,1,.0288362
1956,0,-.0288362
1958,1,.3394682
1958,0,-.3394682
1962,1,.3042895
1962,0,-.3042895
1968,1,.2334422
1968,0,-.2334422
1970,0,.5158883
1970,0,-.5158883
1972,0,.1102141
1972,0,-.1102141
1972,0,-.555022
1974,1,.0798378
1974,0,-.0798378
1974,0,-.5027589
1974,0,-.527476
1976,0,.1794776
1976,0,-.1794776
1978,0,.0213847
1978,0,-.0213847
1980,1,.1152254
1980,0,-.1152254
1982,0,.1756331
1982,0,-.1756331
1990,1,.1978365
1990,0,-.1978365
1992,1,.0582204
1992,0,-.0582204
1992,0,-.4183275
1994,1,.1441409
1994,0,-.1441409
1996,1,.2336222
1996,0,-.2336222
1946,1,.4213413
1946,0,-.4213413
1948,1,.3330411
1948,0,-.3330411
1952,1,.2150542
1952,0,-.2150542
1956,1,.094815
1956,0,-.094815
1958,1,.4303022
1958,0,-.4303022
1960,1,.239684
1960,0,-.239684
1962,1,.283898
1962,0,-.283898
1964,1,.3209497
1964,0,-.3209497
1968,1,.2396749
1968,0,-.2396749
1968,0,-.6197933
1970,1,.4453449
1970,0,-.4453449
1972,1,.5193458
1972,0,-.5193458
1974,1,.516104
1974,0,-.516104
1976,1,.3038093
1976,0,-.3038093
1976,0,-.6517367
1978,0,.5750779
1978,0,-.5750779
1982,1,.2269533
1982,0,-.2269533
1984,1,.9723369
1984,0,-.9723369
1986,0,.4032355
1986,0,-.4032355
1988,1,.0692046
1988,0,-.0692046
1990,1,.1844515
1990,0,-.1844515
1990,0,-.5920975
1992,1,.3072153
1992,0,-.3072153
1996,0,.343623
1996,0,-.343623
1952,1,.1255442
1952,0,-.1255442
1954,1,.1091472
1954,0,-.1091472
1956,1,.2482279
1956,0,-.2482279
1960,1,.2283556
1960,0,-.2283556
1962,1,.3361628
1962,0,-.3361628
1966,1,.263626
1966,0,-.263626
1968,1,.099997
1968,0,-.099997
1970,1,.0671894
1970,0,-.0671894
1972,0,.3591821
1972,0,-.3591821
1976,0,.314319
1976,0,-.314319
1980,1,.4353296
1980,0,-.4353296
1982,1,.4845355
1982,0,-.4845355
1984,0,.1766153
1984,0,-.1766153
1990,1,.3511468
1990,0,-.3511468
1992,1,.1296326
1992,0,-.1296326
1994,1,.4678448
1994,0,-.4678448
1996,0,.241189
1996,0,-.241189
1966,1,.4163621
1966,0,-.4163621
1970,1,.3432124
1970,0,-.3432124
1972,1,.1568174
1972,0,-.1568174
1974,0,.134887
1974,0,-.134887
1976,0,.1603444
1976,0,-.1603444
1980,0,.4101766
1980,0,-.4101766
1980,0,-.6675392
1984,0,.6051855
1984,0,-.6051855
1988,0,.460182
1988,0,-.460182
1992,1,.3709505
1992,0,-.3709505
1996,1,.3495692
1996,0,-.3495692
1962,1,.5071051
1962,0,-.5071051
1968,1,.1231792
1968,0,-.1231792
1970,1,.4125042
1970,0,-.4125042
1974,1,.5331656
1974,0,-.5331656
1976,0,.5616822
1976,0,-.5616822
1978,1,.2298427
1978,0,-.2298427
1980,1,.4073319
1980,0,-.4073319
1982,1,.0232676
1982,0,-.0232676
1984,1,.571651
1984,0,-.571651
1986,1,.4166504
1986,0,-.4166504
1988,1,.9978409
1988,0,-.9978409
1990,1,.1620985
1990,0,-.1620985
1992,1,.1785966
1992,0,-.1785966
1996,0,.3732172
1996,0,-.3732172
1962,1,.4128922
1962,0,-.4128922
1966,0,.2213233
1966,0,-.2213233
1968,0,.0972953
1968,0,-.0972953
1970,1,.082144
1970,0,-.082144
1972,1,.2402617
1972,0,-.2402617
1974,1,.4736115
1974,0,-.4736115
1976,0,.3264617
1976,0,-.3264617
1980,0,.5789114
1980,0,-.5789114
1984,1,.2382789
1984,0,-.2382789
1986,1,.4234791
1986,0,-.4234791
1988,0,.4693922
1988,0,-.4693922
1992,0,.1315999
1992,0,-.1315999
1996,0,.3321421
1996,0,-.3321421
1962,1,.0384419
1962,0,-.0384419
1964,1,.2111542
1964,0,-.2111542
1968,0,.531592
1968,0,-.531592
1968,0,-.7657844
1972,0,.2043484
1972,0,-.2043484
1976,0,.8223195
1976,0,-.8223195
1978,1,.1057315
1978,0,-.1057315
1980,1,.1892298
1980,0,-.1892298
1982,1,.4119682
1982,0,-.4119682
1984,1,.2102578
1984,0,-.2102578
1984,0,-.6050604
1986,1,.4542892
1986,0,-.4542892
1988,0,.2168534
1988,0,-.2168534
1990,1,.0387232
1990,0,-.0387232
1992,1,.1219938
1992,0,-.1219938
1992,0,-.461208
1994,0,.0315005
1994,0,-.0315005
1996,1,.1581672
1996,0,-.1581672
1962,1,.2904185
1962,0,-.2904185
1964,1,.2117157
1964,0,-.2117157
1966,1,.1388638
1966,0,-.1388638
1968,1,.1407954
1968,0,-.1407954
1970,1,.4342814
1970,0,-.4342814
1972,1,.2565522
1972,0,-.2565522
1974,1,.0190857
1974,0,-.0190857
1976,0,.0779552
1976,0,-.0779552
1976,0,-.538533
1978,0,.2328114
1978,0,-.2328114
1980,0,.090771
1980,0,-.090771
1982,0,.0512231
1982,0,-.0512231
1986,0,.9908983
1986,0,-.9908983
1986,0,-.9921021
1986,0,-.9922344
1992,1,.0422029
1992,0,-.0422029
1994,1,.2995409
1994,0,-.2995409
1996,0,.2313998
1996,0,-.2313998
1972,0,.2327695
1972,0,-.2327695
1976,0,.5666476
1976,0,-.5666476
1980,0,.4980605
1980,0,-.4980605
1982,0,.302285
1982,0,-.302285
1986,0,.4994392
1986,0,-.4994392
1988,0,.4231539
1988,0,-.4231539
1992,0,.1569791
1992,0,-.1569791
1996,0,.2875534
1996,0,-.2875534
1972,1,.3529073
1972,0,-.3529073
1974,1,.3810391
1974,0,-.3810391
1976,1,.4574353
1976,0,-.4574353
1978,1,.2625892
1978,0,-.2625892
1980,1,.4989792
1980,0,-.4989792
1982,1,.4602683
1982,0,-.4602683
1984,1,.1080065
1984,0,-.1080065
1986,0,.4751442
1986,0,-.4751442
1988,1,.0970383
1988,0,-.0970383
1990,1,.3207986
1990,0,-.3207986
1992,0,.641281
1992,0,-.641281
1996,0,.4698257
1996,0,-.4698257
1972,1,.1367252
1972,0,-.1367252
1974,1,.4105359
1974,0,-.4105359
1976,1,.4084641
1976,0,-.4084641
1978,1,.4834599
1978,0,-.4834599
1980,1,.3073924
1980,0,-.3073924
1982,1,.1413059
1982,0,-.1413059
1984,0,.3142872
1984,0,-.3142872
1988,1,.3219841
1988,0,-.3219841
1990,1,.9554884
1990,0,-.9554884
1992,0,.0135446
1992,0,-.0135446
1994,1,.0759204
1994,0,-.0759204
1996,1,.0851969
1996,0,-.0851969
1996,0,-.4574034
1982,1,.357884
1982,0,-.357884
1984,1,.1274329
1984,0,-.1274329
1986,1,.3930976
1986,0,-.3930976
1988,0,.3880894
1988,0,-.3880894
1992,0,.2169137
1992,0,-.2169137
1994,1,.1613288
1994,0,-.1613288
1996,0,.2800565
1996,0,-.2800565
1990,0,.5663442
1990,0,-.5663442
1990,0,-.7831573
1996,0,.7750903
1996,0,-.7750903
1982,1,.4243235
1982,0,-.4243235
1984,1,.2106289
1984,0,-.2106289
1986,0,.4707006
1986,0,-.4707006
1990,1,.2076856
1990,0,-.2076856
1990,0,-.6038267
1992,0,.3353347
1992,0,-.3353347
1982,1,.1770933
1982,0,-.1770933
1984,1,.2851554
1984,0,-.2851554
1984,0,-.6425527
1986,1,.3810743
1986,0,-.3810743
1988,1,.4477787
1988,0,-.4477787
1990,0,.2395895
1990,0,-.2395895
1992,1,.2614952
1992,0,-.2614952
1994,0,.3214524
1994,0,-.3214524
1996,0,.3114806
1996,0,-.3114806
1992,1,.1654973
1992,0,-.1654973
1992,0,-.4860166
1994,1,.2249449
1994,0,-.2249449
1996,0,.2998739
1996,0,-.2998739
1992,1,.1488385
1992,0,-.1488385
1992,0,-.4570625
1992,0,-.4941234
1992,0,-.4983245
1994,1,.2671808
1994,0,-.2671808
1996,0,.2372628
1996,0,-.2372628
1992,0,.2740265
1992,0,-.2740265
1992,0,-.4819537
1996,0,.4692237
1996,0,-.4692237
1946,1,.9969962
1946,0,-.9969962
1946,0,-.9979497
1946,0,-.9981881
1948,1,.9998126
1948,0,-.9998126
1950,1,.9998654
1950,0,-.9998654
1954,1,.6741735
1954,0,-.6741735
1956,1,.5737654
1956,0,-.5737654
1962,1,.9561914
1962,0,-.9561914
1964,1,.445248
1964,0,-.445248
1966,1,.1606856
1966,0,-.1606856
1966,0,-.5797563
1968,1,.3636772
1968,0,-.3636772
1974,1,.7220418
1974,0,-.7220418
1982,1,.281438
1982,0,-.281438
1984,1,.6316859
1984,0,-.6316859
1988,1,.3400764
1988,0,-.3400764
1990,0,.4244518
1990,0,-.4244518
1992,1,.1564704
1992,0,-.1564704
1994,1,.5310255
1994,0,-.5310255
1996,1,.364197
1996,0,-.364197
1946,1,.9998149
1946,0,-.9998149
1956,1,.9998062
1956,0,-.9998062
1962,0,.934081
1962,0,-.934081
1962,0,-.9537197
1962,0,-.9623465
1962,0,-.9623972
1962,0,-.962448
1964,1,.9992032
1964,0,-.9992032
1970,1,.8355209
1970,0,-.8355209
1980,1,.4718555
1980,0,-.4718555
1988,1,.2337706
1988,0,-.2337706
1990,0,.4604793
1990,0,-.4604793
1992,1,.2739424
1992,0,-.2739424
1994,1,.3233818
1994,0,-.3233818
1996,1,.0793332
1996,0,-.0793332
1950,1,.9997523
1950,0,-.9997523
1956,1,.9999226
1956,0,-.9999226
1962,0,.99992
1962,0,-.99992
1964,0,.1489947
1964,0,-.1489947
1966,1,.2330801
1966,0,-.2330801
1966,0,-.601577
1974,1,.7541195
1974,0,-.7541195
1976,1,.7746922
1976,0,-.7746922
1982,1,.4192444
1982,0,-.4192444
1984,1,.6276132
1984,0,-.6276132
1986,1,.9948453
1986,0,-.9948453
1990,0,.2631533
1990,0,-.2631533
1992,1,.0951924
1992,0,-.0951924
1994,1,.3105538
1994,0,-.3105538
1996,1,.2221313
1996,0,-.2221313
1952,0,.9995414
1952,0,-.9995414
1958,1,.9998827
1958,0,-.9998827
1960,1,.9999626
1960,0,-.9999626
1964,0,.1383567
1964,0,-.1383567
1966,1,.0032686
1966,0,-.0032686
1968,1,.1504598
1968,0,-.1504598
1970,1,.3031361
1970,0,-.3031361
1972,0,.518258
1972,0,-.518258
1974,1,.101581
1974,0,-.101581
1976,1,.3662988
1976,0,-.3662988
1978,1,.6182538
1978,0,-.6182538
1980,0,.3886751
1980,0,-.3886751
1984,1,.0620724
1984,0,-.0620724
1986,0,.0645515
1986,1,-.0645515
1988,1,.2057739
1988,0,-.2057739
1990,0,.0486535
1990,1,-.0486535
1990,0,-.5243023
1992,1,.0106906
1992,0,-.0106906
1994,1,.1574064
1994,0,-.1574064
1996,1,.1552271
1996,0,-.1552271
1946,1,.2336895
1946,0,-.2336895
1946,0,-.6161388
1948,1,.9938214
1948,0,-.9938214
1948,0,-.9938579
1948,0,-.9957716
1948,0,-.9957898
1948,0,-.9957898
1948,0,-.9957898
1948,0,-.9957898
1948,0,-.9957898
1948,0,-.9957898
1948,0,-.9957898
1948,0,-.9957898
1948,0,-.9957898
1948,0,-.9957898
1948,0,-.9957898
1948,0,-.9957898
1950,1,.9998581
1950,0,-.9998581
1950,0,-.9998581
1950,0,-.9998783
1952,1,.9995592
1952,0,-.9995592
1952,0,-.9997617
1954,1,.2876603
1954,0,-.2876603
1954,0,-.6438123
1956,1,.1840425
1956,0,-.1840425
1956,0,-.5920109
1960,0,.993225
1960,0,-.993225
1962,1,.1111152
1962,0,-.1111152
1964,0,.0806333
1964,0,-.0806333
1966,1,.2025734
1966,0,-.2025734
1968,1,.1128538
1968,0,-.1128538
1970,0,.147122
1970,1,-.147122
1972,1,.0569804
1972,0,-.0569804
1974,1,.43288
1974,0,-.43288
1976,0,.333611
1976,0,-.333611
1978,1,.5096105
1978,0,-.5096105
1980,0,.4807919
1980,0,-.4807919
1986,1,.5062323
1986,0,-.5062323
1988,1,.5639579
1988,0,-.5639579
1990,1,.5118257
1990,0,-.5118257
1990,0,-.7558865
1992,1,.4426751
1992,0,-.4426751
1994,1,.3825969
1994,0,-.3825969
1946,1,.9997789
1946,0,-.9997789
1946,0,-.9997789
1950,1,.9999107
1950,0,-.9999107
1966,1,.3582304
1966,0,-.3582304
1974,1,.0290806
1974,0,-.0290806
1976,0,.0342288
1976,1,-.0342288
1978,1,.0881439
1978,0,-.0881439
1980,1,.1811258
1980,0,-.1811258
1982,1,.1054232
1982,0,-.1054232
1982,0,-.5526983
1984,1,.3828564
1984,0,-.3828564
1986,1,.190893
1986,0,-.190893
1988,1,.1783222
1988,0,-.1783222
1990,1,.006221
1990,0,-.006221
1990,0,-.5030721
1992,1,.154806
1992,0,-.154806
1994,1,.2833043
1994,0,-.2833043
1996,1,.1560622
1996,0,-.1560622
1946,1,.999208
1946,0,-.999208
1950,1,.9999152
1950,0,-.9999152
1952,1,.9978316
1952,0,-.9978316
1954,1,.9999431
1954,0,-.9999431
1956,0,.9926778
1956,0,-.9926778
1956,0,-.9934328
1958,0,.9998562
1958,0,-.9998562
1960,1,.4833089
1960,0,-.4833089
1962,1,.4481794
1962,0,-.4481794
1964,1,.0944886
1964,0,-.0944886
1966,1,.2993257
1966,0,-.2993257
1970,1,.4501226
1970,0,-.4501226
1972,0,.1655149
1972,0,-.1655149
1974,1,.0056893
1974,0,-.0056893
1976,1,.1018667
1976,0,-.1018667
1978,1,.3304515
1978,0,-.3304515
1980,1,.3623614
1980,0,-.3623614
